Freq.	V(vo)/V(Vi)
5.35796657513264e+004	(-2.73380372884826e+001dB,9.24616124187066e+001°)
5.37031796370175e+004	(-2.73585074741076e+001dB,9.24558100728196e+001°)
5.38269782516210e+004	(-2.73789754781220e+001dB,9.24500220157054e+001°)
5.39510622515050e+004	(-2.73994413111770e+001dB,9.24442482091534e+001°)
5.40754322945503e+004	(-2.74199049830112e+001dB,9.24384886127923e+001°)
5.42000890401545e+004	(-2.74403665040964e+001dB,9.24327431879498e+001°)
5.43250331492355e+004	(-2.74608258843023e+001dB,9.24270118939579e+001°)
5.44502652842342e+004	(-2.74812831336628e+001dB,9.24212946932793e+001°)
5.45757861091192e+004	(-2.75017382620739e+001dB,9.24155915465032e+001°)
5.47015962893892e+004	(-2.75221912798092e+001dB,9.24099024144907e+001°)
5.48276964920774e+004	(-2.75426421963329e+001dB,9.24042272597228e+001°)
5.49540873857545e+004	(-2.75630910217407e+001dB,9.23985660423364e+001°)
5.50807696405323e+004	(-2.75835377657479e+001dB,9.23929187247308e+001°)
5.52077439280677e+004	(-2.76039824381658e+001dB,9.23872852676182e+001°)
5.53350109215656e+004	(-2.76244250484274e+001dB,9.23816656342250e+001°)
5.54625712957830e+004	(-2.76448656065642e+001dB,9.23760597862056e+001°)
5.55904257270323e+004	(-2.76653041218625e+001dB,9.23704676845206e+001°)
5.57185748931849e+004	(-2.76857406041226e+001dB,9.23648892934155e+001°)
5.58470194736749e+004	(-2.77061750626119e+001dB,9.23593245733286e+001°)
5.59757601495029e+004	(-2.77266075069950e+001dB,9.23537734877601e+001°)
5.61047976032389e+004	(-2.77470379465802e+001dB,9.23482359999155e+001°)
5.62341325190267e+004	(-2.77674663906972e+001dB,9.23427120713293e+001°)
5.63637655825872e+004	(-2.77878928489947e+001dB,9.23372016663646e+001°)
5.64936974812220e+004	(-2.78083173302865e+001dB,9.23317047464173e+001°)
5.66239289038171e+004	(-2.78287398442885e+001dB,9.23262212763173e+001°)
5.67544605408464e+004	(-2.78491603996896e+001dB,9.23207512179770e+001°)
5.68852930843758e+004	(-2.78695790059174e+001dB,9.23152945352594e+001°)
5.70164272280664e+004	(-2.78899956723177e+001dB,9.23098511921636e+001°)
5.71478636671784e+004	(-2.79104104076507e+001dB,9.23044211524485e+001°)
5.72796030985745e+004	(-2.79308232208937e+001dB,9.22990043784004e+001°)
5.74116462207244e+004	(-2.79512341212710e+001dB,9.22936008356597e+001°)
5.75439937337073e+004	(-2.79716431176003e+001dB,9.22882104872871e+001°)
5.76766463392166e+004	(-2.79920502187064e+001dB,9.22828332982330e+001°)
5.78096047405633e+004	(-2.80124554336323e+001dB,9.22774692319740e+001°)
5.79428696426796e+004	(-2.80328587709611e+001dB,9.22721182532353e+001°)
5.80764417521227e+004	(-2.80532602396194e+001dB,9.22667803267609e+001°)
5.82103217770786e+004	(-2.80736598483366e+001dB,9.22614554172013e+001°)
5.83445104273659e+004	(-2.80940576057206e+001dB,9.22561434888379e+001°)
5.84790084144395e+004	(-2.81144535203780e+001dB,9.22508445063148e+001°)
5.86138164513943e+004	(-2.81348476011176e+001dB,9.22455584363666e+001°)
5.87489352529690e+004	(-2.81552398563382e+001dB,9.22402852421244e+001°)
5.88843655355502e+004	(-2.81756302946055e+001dB,9.22350248893271e+001°)
5.90201080171757e+004	(-2.81960189244047e+001dB,9.22297773435860e+001°)
5.91561634175387e+004	(-2.82164057542595e+001dB,9.22245425708625e+001°)
5.92925324579913e+004	(-2.82367907923732e+001dB,9.22193205355242e+001°)
5.94292158615485e+004	(-2.82571740473111e+001dB,9.22141112047495e+001°)
5.95662143528923e+004	(-2.82775555272357e+001dB,9.22089145431250e+001°)
5.97035286583749e+004	(-2.82979352406286e+001dB,9.22037305172955e+001°)
5.98411595060232e+004	(-2.83183131955395e+001dB,9.21985590928467e+001°)
5.99791076255421e+004	(-2.83386894002117e+001dB,9.21934002356721e+001°)
6.01173737483189e+004	(-2.83590638629325e+001dB,9.21882539127747e+001°)
6.02559586074269e+004	(-2.83794365916381e+001dB,9.21831200905847e+001°)
6.03948629376291e+004	(-2.83998075946483e+001dB,9.21779987352827e+001°)
6.05340874753824e+004	(-2.84201768799348e+001dB,9.21728898129836e+001°)
6.06736329588416e+004	(-2.84405444553574e+001dB,9.21677932904401e+001°)
6.08135001278628e+004	(-2.84609103290503e+001dB,9.21627091351993e+001°)
6.09536897240079e+004	(-2.84812745089101e+001dB,9.21576373136957e+001°)
6.10942024905482e+004	(-2.85016370028416e+001dB,9.21525777937334e+001°)
6.12350391724683e+004	(-2.85219978187006e+001dB,9.21475305411918e+001°)
6.13762005164704e+004	(-2.85423569643545e+001dB,9.21424955238275e+001°)
6.15176872709777e+004	(-2.85627144475578e+001dB,9.21374727097774e+001°)
6.16595001861391e+004	(-2.85830702760168e+001dB,9.21324620652526e+001°)
6.18016400138324e+004	(-2.86034244575283e+001dB,9.21274635585747e+001°)
6.19441075076690e+004	(-2.86237769996140e+001dB,9.21224771569575e+001°)
6.20869034229972e+004	(-2.86441279101889e+001dB,9.21175028286330e+001°)
6.22300285169067e+004	(-2.86644771965900e+001dB,9.21125405415616e+001°)
6.23734835482327e+004	(-2.86848248665016e+001dB,9.21075902634602e+001°)
6.25172692775593e+004	(-2.87051709276125e+001dB,9.21026519623945e+001°)
6.26613864672242e+004	(-2.87255153869967e+001dB,9.20977256064198e+001°)
6.28058358813225e+004	(-2.87458582526226e+001dB,9.20928111644872e+001°)
6.29506182857104e+004	(-2.87661995316063e+001dB,9.20879086043213e+001°)
6.30957344480099e+004	(-2.87865392314551e+001dB,9.20830178941548e+001°)
6.32411851376125e+004	(-2.88068773594971e+001dB,9.20781390041382e+001°)
6.33869711256833e+004	(-2.88272139229692e+001dB,9.20732719012288e+001°)
6.35330931851649e+004	(-2.88475489292415e+001dB,9.20684165549892e+001°)
6.36795520907821e+004	(-2.88678823856070e+001dB,9.20635729343292e+001°)
6.38263486190454e+004	(-2.88882142992476e+001dB,9.20587410082771e+001°)
6.39734835482553e+004	(-2.89085446774264e+001dB,9.20539207459333e+001°)
6.41209576585066e+004	(-2.89288735271017e+001dB,9.20491121163071e+001°)
6.42687717316924e+004	(-2.89492008556288e+001dB,9.20443150896766e+001°)
6.44169265515081e+004	(-2.89695266698516e+001dB,9.20395296337322e+001°)
6.45654229034559e+004	(-2.89898509769828e+001dB,9.20347557192208e+001°)
6.47142615748487e+004	(-2.90101737839979e+001dB,9.20299933149988e+001°)
6.48634433548142e+004	(-2.90304950979618e+001dB,9.20252423912636e+001°)
6.50129690342994e+004	(-2.90508149255954e+001dB,9.20205029178725e+001°)
6.51628394060745e+004	(-2.90711332740879e+001dB,9.20157748646623e+001°)
6.53130552647375e+004	(-2.90914501501719e+001dB,9.20110582016643e+001°)
6.54636174067177e+004	(-2.91117655607374e+001dB,9.20063528984519e+001°)
6.56145266302807e+004	(-2.91320795126862e+001dB,9.20016589257012e+001°)
6.57657837355322e+004	(-2.91523920125741e+001dB,9.19969762532375e+001°)
6.59173895244223e+004	(-2.91727030674355e+001dB,9.19923048526435e+001°)
6.60693448007497e+004	(-2.91930126838712e+001dB,9.19876446926348e+001°)
6.62216503701663e+004	(-2.92133208685423e+001dB,9.19829957447981e+001°)
6.63743070401809e+004	(-2.92336276281500e+001dB,9.19783579797787e+001°)
6.65273156201642e+004	(-2.92539329692844e+001dB,9.19737313678237e+001°)
6.66806769213522e+004	(-2.92742368986626e+001dB,9.19691158799998e+001°)
6.68343917568514e+004	(-2.92945394228176e+001dB,9.19645114877547e+001°)
6.69884609416426e+004	(-2.93148405481279e+001dB,9.19599181611285e+001°)
6.71428852925852e+004	(-2.93351402812179e+001dB,9.19553358714620e+001°)
6.72976656284217e+004	(-2.93554386285667e+001dB,9.19507645904668e+001°)
6.74528027697821e+004	(-2.93757355967385e+001dB,9.19462042899190e+001°)
6.76082975391880e+004	(-2.93960311919474e+001dB,9.19416549394662e+001°)
6.77641507610573e+004	(-2.94163254207037e+001dB,9.19371165123343e+001°)
6.79203632617082e+004	(-2.94366182892022e+001dB,9.19325889788489e+001°)
6.80769358693639e+004	(-2.94569098040381e+001dB,9.19280723106004e+001°)
6.82338694141567e+004	(-2.94771999712827e+001dB,9.19235664806500e+001°)
6.83911647281326e+004	(-2.94974887972702e+001dB,9.19190714590281e+001°)
6.85488226452558e+004	(-2.95177762882462e+001dB,9.19145872194284e+001°)
6.87068440014129e+004	(-2.95380624504515e+001dB,9.19101137328274e+001°)
6.88652296344172e+004	(-2.95583472899475e+001dB,9.19056509710846e+001°)
6.90239803840138e+004	(-2.95786308130027e+001dB,9.19011989071123e+001°)
6.91830970918832e+004	(-2.95989130256974e+001dB,9.18967575129256e+001°)
6.93425806016464e+004	(-2.96191939340834e+001dB,9.18923267606258e+001°)
6.95024317588692e+004	(-2.96394735444173e+001dB,9.18879066228573e+001°)
6.96626514110664e+004	(-2.96597518624611e+001dB,9.18834970716877e+001°)
6.98232404077066e+004	(-2.96800288943774e+001dB,9.18790980801940e+001°)
6.99841996002168e+004	(-2.97003046460270e+001dB,9.18747096208333e+001°)
7.01455298419865e+004	(-2.97205791234764e+001dB,9.18703316666053e+001°)
7.03072319883727e+004	(-2.97408523326460e+001dB,9.18659641901099e+001°)
7.04693068967040e+004	(-2.97611242793524e+001dB,9.18616071643010e+001°)
7.06317554262855e+004	(-2.97813949695017e+001dB,9.18572605624450e+001°)
7.07945784384031e+004	(-2.98016644089272e+001dB,9.18529243566281e+001°)
7.09577767963281e+004	(-2.98219326034888e+001dB,9.18485985220608e+001°)
7.11213513653221e+004	(-2.98421995588446e+001dB,9.18442830300018e+001°)
7.12853030126411e+004	(-2.98624652808321e+001dB,9.18399778545460e+001°)
7.14496326075405e+004	(-2.98827297752195e+001dB,9.18356829691155e+001°)
7.16143410212793e+004	(-2.99029930477506e+001dB,9.18313983477218e+001°)
7.17794291271253e+004	(-2.99232551039421e+001dB,9.18271239629726e+001°)
7.19448978003590e+004	(-2.99435159495230e+001dB,9.18228597890321e+001°)
7.21107479182790e+004	(-2.99637755901546e+001dB,9.18186057996446e+001°)
7.22769803602060e+004	(-2.99840340313177e+001dB,9.18143619686660e+001°)
7.24435960074880e+004	(-3.00042912786955e+001dB,9.18101282694750e+001°)
7.26105957435044e+004	(-3.00245473377984e+001dB,9.18059046770866e+001°)
7.27779804536713e+004	(-3.00448022141432e+001dB,9.18016911653155e+001°)
7.29457510254458e+004	(-3.00650559133327e+001dB,9.17974877072685e+001°)
7.31139083483306e+004	(-3.00853084405285e+001dB,9.17932942779973e+001°)
7.32824533138792e+004	(-3.01055598014785e+001dB,9.17891108514872e+001°)
7.34513868157003e+004	(-3.01258100015255e+001dB,9.17849374031515e+001°)
7.36207097494624e+004	(-3.01460590458570e+001dB,9.17807739054541e+001°)
7.37904230128988e+004	(-3.01663069399977e+001dB,9.17766203341689e+001°)
7.39605275058125e+004	(-3.01865536895192e+001dB,9.17724766641139e+001°)
7.41310241300804e+004	(-3.02067992992686e+001dB,9.17683428690544e+001°)
7.43019137896588e+004	(-3.02270437749292e+001dB,9.17642189254544e+001°)
7.44731973905875e+004	(-3.02472871215234e+001dB,9.17601048059122e+001°)
7.46448758409953e+004	(-3.02675293442983e+001dB,9.17560004868671e+001°)
7.48169500511040e+004	(-3.02877704487355e+001dB,9.17519059424912e+001°)
7.49894209332341e+004	(-3.03080104396440e+001dB,9.17478211486892e+001°)
7.51622894018091e+004	(-3.03282493225337e+001dB,9.17437460797669e+001°)
7.53355563733602e+004	(-3.03484871021990e+001dB,9.17396807107525e+001°)
7.55092227665318e+004	(-3.03687237842276e+001dB,9.17356250183649e+001°)
7.56832895020859e+004	(-3.03889593732829e+001dB,9.17315789765238e+001°)
7.58577575029068e+004	(-3.04091938745906e+001dB,9.17275425608859e+001°)
7.60326276940065e+004	(-3.04294272931998e+001dB,9.17235157474659e+001°)
7.62079010025295e+004	(-3.04496596340925e+001dB,9.17194985113420e+001°)
7.63835783577574e+004	(-3.04698909023875e+001dB,9.17154908289054e+001°)
7.65596606911139e+004	(-3.04901211029416e+001dB,9.17114926751398e+001°)
7.67361489361701e+004	(-3.05103502407837e+001dB,9.17075040255713e+001°)
7.69130440286492e+004	(-3.05305783208468e+001dB,9.17035248568294e+001°)
7.70903469064312e+004	(-3.05508053478424e+001dB,9.16995551443819e+001°)
7.72680585095584e+004	(-3.05710313268479e+001dB,9.16955948644543e+001°)
7.74461797802400e+004	(-3.05912562628397e+001dB,9.16916439931043e+001°)
7.76247116628573e+004	(-3.06114801603066e+001dB,9.16877025060415e+001°)
7.78036551039685e+004	(-3.06317030244538e+001dB,9.16837703804284e+001°)
7.79830110523139e+004	(-3.06519248596841e+001dB,9.16798475916139e+001°)
7.81627804588210e+004	(-3.06721456709980e+001dB,9.16759341156588e+001°)
7.83429642766091e+004	(-3.06923654631480e+001dB,9.16720299300099e+001°)
7.85235634609951e+004	(-3.07125842408997e+001dB,9.16681350114129e+001°)
7.87045789694978e+004	(-3.07328020088343e+001dB,9.16642493349323e+001°)
7.88860117618433e+004	(-3.07530187715995e+001dB,9.16603728782285e+001°)
7.90678627999703e+004	(-3.07732345340478e+001dB,9.16565056179694e+001°)
7.92501330480350e+004	(-3.07934493006233e+001dB,9.16526475307102e+001°)
7.94328234724159e+004	(-3.08136630760196e+001dB,9.16487985932766e+001°)
7.96159350417196e+004	(-3.08338758649072e+001dB,9.16449587823078e+001°)
7.97994687267853e+004	(-3.08540876715918e+001dB,9.16411280753386e+001°)
7.99834255006905e+004	(-3.08742985010481e+001dB,9.16373064490771e+001°)
8.01678063387555e+004	(-3.08945083573432e+001dB,9.16334938804653e+001°)
8.03526122185493e+004	(-3.09147172453740e+001dB,9.16296903471149e+001°)
8.05378441198942e+004	(-3.09349251694714e+001dB,9.16258958255340e+001°)
8.07235030248713e+004	(-3.09551321341049e+001dB,9.16221102935393e+001°)
8.09095899178257e+004	(-3.09753381436065e+001dB,9.16183337287802e+001°)
8.10961057853715e+004	(-3.09955432026330e+001dB,9.16145661086529e+001°)
8.12830516163974e+004	(-3.10157473154695e+001dB,9.16108074096666e+001°)
8.14704284020714e+004	(-3.10359504864662e+001dB,9.16070576104151e+001°)
8.16582371358466e+004	(-3.10561527200256e+001dB,9.16033166885256e+001°)
8.18464788134663e+004	(-3.10763540205244e+001dB,9.15995846204186e+001°)
8.20351544329691e+004	(-3.10965543922151e+001dB,9.15958613853974e+001°)
8.22242649946944e+004	(-3.11167538394726e+001dB,9.15921469600036e+001°)
8.24138115012875e+004	(-3.11369523665081e+001dB,9.15884413234140e+001°)
8.26037949577051e+004	(-3.11571499776178e+001dB,9.15847444523050e+001°)
8.27942163712206e+004	(-3.11773466770488e+001dB,9.15810563257118e+001°)
8.29850767514294e+004	(-3.11975424690224e+001dB,9.15773769212070e+001°)
8.31763771102542e+004	(-3.12177373578203e+001dB,9.15737062171752e+001°)
8.33681184619505e+004	(-3.12379313473917e+001dB,9.15700441911023e+001°)
8.35603018231118e+004	(-3.12581244422116e+001dB,9.15663908217101e+001°)
8.37529282126753e+004	(-3.12783166462374e+001dB,9.15627460886364e+001°)
8.39459986519267e+004	(-3.12985079635446e+001dB,9.15591099674845e+001°)
8.41395141645064e+004	(-3.13186983984395e+001dB,9.15554824384546e+001°)
8.43334757764144e+004	(-3.13388879547415e+001dB,9.15518634806205e+001°)
8.45278845160159e+004	(-3.13590766367822e+001dB,9.15482530709859e+001°)
8.47227414140465e+004	(-3.13792644484993e+001dB,9.15446511892277e+001°)
8.49180475036182e+004	(-3.13994513939594e+001dB,9.15410578135301e+001°)
8.51138038202244e+004	(-3.14196374769062e+001dB,9.15374729232103e+001°)
8.53100114017457e+004	(-3.14398227017926e+001dB,9.15338964964980e+001°)
8.55066712884550e+004	(-3.14600070722460e+001dB,9.15303285123359e+001°)
8.57037845230236e+004	(-3.14801905924915e+001dB,9.15267689496172e+001°)
8.59013521505262e+004	(-3.15003732662005e+001dB,9.15232177884070e+001°)
8.60993752184466e+004	(-3.15205550973637e+001dB,9.15196750064807e+001°)
8.62978547766836e+004	(-3.15407360899179e+001dB,9.15161405824421e+001°)
8.64967918775558e+004	(-3.15609162478296e+001dB,9.15126144972363e+001°)
8.66961875758081e+004	(-3.15810955749213e+001dB,9.15090967293446e+001°)
8.68960429286166e+004	(-3.16012740748808e+001dB,9.15055872570726e+001°)
8.70963589955944e+004	(-3.16214517516955e+001dB,9.15020860610195e+001°)
8.72971368387975e+004	(-3.16416286092133e+001dB,9.14985931203368e+001°)
8.74983775227299e+004	(-3.16618046510694e+001dB,9.14951084137592e+001°)
8.77000821143498e+004	(-3.16819798811209e+001dB,9.14916319220732e+001°)
8.79022516830747e+004	(-3.17021543031970e+001dB,9.14881636235801e+001°)
8.81048873007876e+004	(-3.17223279208854e+001dB,9.14847034984586e+001°)
8.83079900418424e+004	(-3.17425007379479e+001dB,9.14812515266569e+001°)
8.85115609830697e+004	(-3.17626727581635e+001dB,9.14778076871566e+001°)
8.87156012037822e+004	(-3.17828439852239e+001dB,9.14743719607893e+001°)
8.89201117857809e+004	(-3.18030144226791e+001dB,9.14709443261741e+001°)
8.91250938133606e+004	(-3.18231840743435e+001dB,9.14675247649924e+001°)
8.93305483733155e+004	(-3.18433529437685e+001dB,9.14641132552065e+001°)
8.95364765549453e+004	(-3.18635210345025e+001dB,9.14607097783945e+001°)
8.97428794500607e+004	(-3.18836883503396e+001dB,9.14573143143649e+001°)
8.99497581529894e+004	(-3.19038548946306e+001dB,9.14539268422904e+001°)
9.01571137605815e+004	(-3.19240206710215e+001dB,9.14505473423642e+001°)
9.03649473722159e+004	(-3.19441856833435e+001dB,9.14471757970911e+001°)
9.05732600898058e+004	(-3.19643499346968e+001dB,9.14438121838071e+001°)
9.07820530178043e+004	(-3.19845134289160e+001dB,9.14404564846117e+001°)
9.09913272632108e+004	(-3.20046761692729e+001dB,9.14371086799693e+001°)
9.12010839355766e+004	(-3.20248381593650e+001dB,9.14337687490694e+001°)
9.14113241470106e+004	(-3.20449994027447e+001dB,9.14304366737050e+001°)
9.16220490121855e+004	(-3.20651599027875e+001dB,9.14271124339688e+001°)
9.18332596483436e+004	(-3.20853196628929e+001dB,9.14237960105093e+001°)
9.20449571753026e+004	(-3.21054786865614e+001dB,9.14204873842641e+001°)
9.22571427154618e+004	(-3.21256369771973e+001dB,9.14171865354740e+001°)
9.24698173938077e+004	(-3.21457945380783e+001dB,9.14138934457233e+001°)
9.26829823379203e+004	(-3.21659513725733e+001dB,9.14106080943420e+001°)
9.28966386779790e+004	(-3.21861074842408e+001dB,9.14073304639873e+001°)
9.31107875467683e+004	(-3.22062628762661e+001dB,9.14040605346283e+001°)
9.33254300796843e+004	(-3.22264175520570e+001dB,9.14007982880295e+001°)
9.35405674147404e+004	(-3.22465715148814e+001dB,9.13975437037374e+001°)
9.37562006925732e+004	(-3.22667247679629e+001dB,9.13942967638999e+001°)
9.39723310564489e+004	(-3.22868773146594e+001dB,9.13910574494206e+001°)
9.41889596522692e+004	(-3.23070291583967e+001dB,9.13878257430229e+001°)
9.44060876285774e+004	(-3.23271803021074e+001dB,9.13846016232325e+001°)
9.46237161365643e+004	(-3.23473307492661e+001dB,9.13813850733720e+001°)
9.48418463300747e+004	(-3.23674805030910e+001dB,9.13781760740552e+001°)
9.50604793656131e+004	(-3.23876295665181e+001dB,9.13749746067525e+001°)
9.52796164023501e+004	(-3.24077779430467e+001dB,9.13717806528933e+001°)
9.54992586021284e+004	(-3.24279256356999e+001dB,9.13685941942857e+001°)
9.57194071294692e+004	(-3.24480726476765e+001dB,9.13654152122490e+001°)
9.59400631515781e+004	(-3.24682189821618e+001dB,9.13622436884073e+001°)
9.61612278383512e+004	(-3.24883646422484e+001dB,9.13590796041930e+001°)
9.63829023623817e+004	(-3.25085096309409e+001dB,9.13559229421172e+001°)
9.66050878989660e+004	(-3.25286539516094e+001dB,9.13527736831554e+001°)
9.68277856261095e+004	(-3.25487976071128e+001dB,9.13496318096823e+001°)
9.70509967245335e+004	(-3.25689406006384e+001dB,9.13464973027965e+001°)
