Freq.	V(vo)
2.02301917867802e+04	(-6.18980719155439e+01dB,1.00438039306998e+02°)
2.02768271952103e+04	(-6.19580716431956e+01dB,1.00412893226825e+02°)
2.03235701093597e+04	(-6.20180713709292e+01dB,1.00387803020418e+02°)
2.03704207770547e+04	(-6.20780710987328e+01dB,1.00362768550080e+02°)
2.04173794466928e+04	(-6.21380708265943e+01dB,1.00337789678442e+02°)
2.04644463672442e+04	(-6.21980705545018e+01dB,1.00312866268463e+02°)
2.05116217882531e+04	(-6.22580702824434e+01dB,1.00287998183427e+02°)
2.05589059598389e+04	(-6.23180700104074e+01dB,1.00263185286947e+02°)
2.06062991326975e+04	(-6.23780697383822e+01dB,1.00238427442958e+02°)
2.06538015581028e+04	(-6.24380694663562e+01dB,1.00213724515722e+02°)
2.07014134879079e+04	(-6.24980691943179e+01dB,1.00189076369819e+02°)
2.07491351745466e+04	(-6.25580689222559e+01dB,1.00164482870156e+02°)
2.07969668710344e+04	(-6.26180686501589e+01dB,1.00139943881959e+02°)
2.08449088309703e+04	(-6.26780683780155e+01dB,1.00115459270772e+02°)
2.08929613085378e+04	(-6.27380681058146e+01dB,1.00091028902463e+02°)
2.09411245585064e+04	(-6.27980678335451e+01dB,1.00066652643214e+02°)
2.09893988362327e+04	(-6.28580675611959e+01dB,1.00042330359525e+02°)
2.10377843976622e+04	(-6.29180672887561e+01dB,1.00018061918214e+02°)
2.10862814993303e+04	(-6.29780670162148e+01dB,9.99938471864130e+01°)
2.11348903983639e+04	(-6.30380667435611e+01dB,9.99696860315695e+01°)
2.11836113524824e+04	(-6.30980664707843e+01dB,9.99455783214438e+01°)
2.12324446199996e+04	(-6.31580661978737e+01dB,9.99215239241093e+01°)
2.12813904598245e+04	(-6.32180659248185e+01dB,9.98975227079509e+01°)
2.13304491314631e+04	(-6.32780656516084e+01dB,9.98735745416646e+01°)
2.13796208950197e+04	(-6.33380653782328e+01dB,9.98496792942563e+01°)
2.14289060111979e+04	(-6.33980651046811e+01dB,9.98258368350409e+01°)
2.14783047413027e+04	(-6.34580648309431e+01dB,9.98020470336415e+01°)
2.15278173472411e+04	(-6.35180645570085e+01dB,9.97783097599884e+01°)
2.15774440915240e+04	(-6.35780642828668e+01dB,9.97546248843186e+01°)
2.16271852372675e+04	(-6.36380640085080e+01dB,9.97309922771740e+01°)
2.16770410481943e+04	(-6.36980637339219e+01dB,9.97074118094017e+01°)
2.17270117886348e+04	(-6.37580634590984e+01dB,9.96838833521521e+01°)
2.17770977235289e+04	(-6.38180631840274e+01dB,9.96604067768786e+01°)
2.18272991184273e+04	(-6.38780629086990e+01dB,9.96369819553366e+01°)
2.18776162394928e+04	(-6.39380626331032e+01dB,9.96136087595825e+01°)
2.19280493535018e+04	(-6.39980623572301e+01dB,9.95902870619731e+01°)
2.19785987278455e+04	(-6.40580620810699e+01dB,9.95670167351642e+01°)
2.20292646305318e+04	(-6.41180618046129e+01dB,9.95437976521105e+01°)
2.20800473301863e+04	(-6.41780615278491e+01dB,9.95206296860640e+01°)
2.21309470960536e+04	(-6.42380612507691e+01dB,9.94975127105736e+01°)
2.21819641979994e+04	(-6.42980609733630e+01dB,9.94744465994842e+01°)
2.22330989065113e+04	(-6.43580606956214e+01dB,9.94514312269356e+01°)
2.22843514927003e+04	(-6.44180604175346e+01dB,9.94284664673619e+01°)
2.23357222283025e+04	(-6.44780601390932e+01dB,9.94055521954906e+01°)
2.23872113856806e+04	(-6.45380598602877e+01dB,9.93826882863417e+01°)
2.24388192378249e+04	(-6.45980595811086e+01dB,9.93598746152267e+01°)
2.24905460583550e+04	(-6.46580593015465e+01dB,9.93371110577481e+01°)
2.25423921215215e+04	(-6.47180590215922e+01dB,9.93143974897986e+01°)
2.25943577022070e+04	(-6.47780587412362e+01dB,9.92917337875596e+01°)
2.26464430759278e+04	(-6.48380584604694e+01dB,9.92691198275013e+01°)
2.26986485188354e+04	(-6.48980581792825e+01dB,9.92465554863812e+01°)
2.27509743077179e+04	(-6.49580578976662e+01dB,9.92240406412435e+01°)
2.28034207200013e+04	(-6.50180576156115e+01dB,9.92015751694183e+01°)
2.28559880337514e+04	(-6.50780573331092e+01dB,9.91791589485207e+01°)
2.29086765276749e+04	(-6.51380570501502e+01dB,9.91567918564502e+01°)
2.29614864811208e+04	(-6.51980567667254e+01dB,9.91344737713895e+01°)
2.30144181740822e+04	(-6.52580564828258e+01dB,9.91122045718042e+01°)
2.30674718871978e+04	(-6.53180561984425e+01dB,9.90899841364413e+01°)
2.31206479017531e+04	(-6.53780559135664e+01dB,9.90678123443293e+01°)
2.31739464996819e+04	(-6.54380556281886e+01dB,9.90456890747764e+01°)
2.32273679635682e+04	(-6.54980553423002e+01dB,9.90236142073706e+01°)
2.32809125766472e+04	(-6.55580550558924e+01dB,9.90015876219783e+01°)
2.33345806228071e+04	(-6.56180547689563e+01dB,9.89796091987438e+01°)
2.33883723865906e+04	(-6.56780544814830e+01dB,9.89576788180883e+01°)
2.34422881531963e+04	(-6.57380541934637e+01dB,9.89357963607093e+01°)
2.34963282084801e+04	(-6.57980539048898e+01dB,9.89139617075797e+01°)
2.35504928389571e+04	(-6.58580536157525e+01dB,9.88921747399473e+01°)
2.36047823318028e+04	(-6.59180533260429e+01dB,9.88704353393334e+01°)
2.36591969748546e+04	(-6.59780530357525e+01dB,9.88487433875327e+01°)
2.37137370566136e+04	(-6.60380527448725e+01dB,9.88270987666120e+01°)
2.37684028662458e+04	(-6.60980524533944e+01dB,9.88055013589097e+01°)
2.38231946935839e+04	(-6.61580521613094e+01dB,9.87839510470352e+01°)
2.38781128291288e+04	(-6.62180518686090e+01dB,9.87624477138677e+01°)
2.39331575640509e+04	(-6.62780515752846e+01dB,9.87409912425556e+01°)
2.39883291901919e+04	(-6.63380512813277e+01dB,9.87195815165159e+01°)
2.40436280000663e+04	(-6.63980509867295e+01dB,9.86982184194333e+01°)
2.40990542868629e+04	(-6.64580506914817e+01dB,9.86769018352594e+01°)
2.41546083444464e+04	(-6.65180503955757e+01dB,9.86556316482120e+01°)
2.42102904673587e+04	(-6.65780500990031e+01dB,9.86344077427745e+01°)
2.42661009508211e+04	(-6.66380498017553e+01dB,9.86132300036949e+01°)
2.43220400907351e+04	(-6.66980495038238e+01dB,9.85920983159850e+01°)
2.43781081836845e+04	(-6.67580492052003e+01dB,9.85710125649200e+01°)
2.44343055269366e+04	(-6.68180489058763e+01dB,9.85499726360376e+01°)
2.44906324184444e+04	(-6.68780486058434e+01dB,9.85289784151370e+01°)
2.45470891568472e+04	(-6.69380483050932e+01dB,9.85080297882786e+01°)
2.46036760414732e+04	(-6.69980480036172e+01dB,9.84871266417828e+01°)
2.46603933723403e+04	(-6.70580477014072e+01dB,9.84662688622297e+01°)
2.47172414501582e+04	(-6.71180473984547e+01dB,9.84454563364582e+01°)
2.47742205763297e+04	(-6.71780470947514e+01dB,9.84246889515650e+01°)
2.48313310529526e+04	(-6.72380467902889e+01dB,9.84039665949045e+01°)
2.48885731828208e+04	(-6.72980464850589e+01dB,9.83832891540872e+01°)
2.49459472694264e+04	(-6.73580461790531e+01dB,9.83626565169799e+01°)
2.50034536169611e+04	(-6.74180458722631e+01dB,9.83420685717043e+01°)
2.50610925303180e+04	(-6.74780455646807e+01dB,9.83215252066367e+01°)
2.51188643150926e+04	(-6.75380452562976e+01dB,9.83010263104069e+01°)
2.51767692775854e+04	(-6.75980449471054e+01dB,9.82805717718979e+01°)
2.52348077248025e+04	(-6.76580446370959e+01dB,9.82601614802449e+01°)
2.52929799644582e+04	(-6.77180443262608e+01dB,9.82397953248346e+01°)
2.53512863049759e+04	(-6.77780440145918e+01dB,9.82194731953047e+01°)
2.54097270554898e+04	(-6.78380437020807e+01dB,9.81991949815429e+01°)
2.54683025258472e+04	(-6.78980433887192e+01dB,9.81789605736867e+01°)
2.55270130266092e+04	(-6.79580430744990e+01dB,9.81587698621219e+01°)
2.55858588690532e+04	(-6.80180427594120e+01dB,9.81386227374827e+01°)
2.56448403651739e+04	(-6.80780424434497e+01dB,9.81185190906505e+01°)
2.57039578276854e+04	(-6.81380421266041e+01dB,9.80984588127535e+01°)
2.57632115700225e+04	(-6.81980418088668e+01dB,9.80784417951657e+01°)
2.58226019063427e+04	(-6.82580414902297e+01dB,9.80584679295065e+01°)
2.58821291515276e+04	(-6.83180411706844e+01dB,9.80385371076400e+01°)
2.59417936211848e+04	(-6.83780408502227e+01dB,9.80186492216740e+01°)
2.60015956316494e+04	(-6.84380405288365e+01dB,9.79988041639596e+01°)
2.60615354999856e+04	(-6.84980402065174e+01dB,9.79790018270906e+01°)
2.61216135439887e+04	(-6.85580398832573e+01dB,9.79592421039025e+01°)
2.61818300821865e+04	(-6.86180395590478e+01dB,9.79395248874720e+01°)
2.62421854338411e+04	(-6.86780392338808e+01dB,9.79198500711164e+01°)
2.63026799189505e+04	(-6.87380389077480e+01dB,9.79002175483928e+01°)
2.63633138582504e+04	(-6.87980385806412e+01dB,9.78806272130975e+01°)
2.64240875732161e+04	(-6.88580382525521e+01dB,9.78610789592652e+01°)
2.64850013860636e+04	(-6.89180379234726e+01dB,9.78415726811686e+01°)
2.65460556197520e+04	(-6.89780375933942e+01dB,9.78221082733175e+01°)
2.66072505979847e+04	(-6.90380372623088e+01dB,9.78026856304581e+01°)
2.66685866452114e+04	(-6.90980369302082e+01dB,9.77833046475726e+01°)
2.67300640866297e+04	(-6.91580365970840e+01dB,9.77639652198784e+01°)
2.67916832481869e+04	(-6.92180362629280e+01dB,9.77446672428272e+01°)
2.68534444565816e+04	(-6.92780359277319e+01dB,9.77254106121048e+01°)
2.69153480392657e+04	(-6.93380355914875e+01dB,9.77061952236302e+01°)
2.69773943244457e+04	(-6.93980352541865e+01dB,9.76870209735549e+01°)
2.70395836410850e+04	(-6.94580349158205e+01dB,9.76678877582624e+01°)
2.71019163189049e+04	(-6.95180345763814e+01dB,9.76487954743674e+01°)
2.71643926883873e+04	(-6.95780342358607e+01dB,9.76297440187151e+01°)
2.72270130807756e+04	(-6.96380338942502e+01dB,9.76107332883811e+01°)
2.72897778280769e+04	(-6.96980335515415e+01dB,9.75917631806699e+01°)
2.73526872630636e+04	(-6.97580332077263e+01dB,9.75728335931149e+01°)
2.74157417192753e+04	(-6.98180328627964e+01dB,9.75539444234777e+01°)
2.74789415310204e+04	(-6.98780325167432e+01dB,9.75350955697470e+01°)
2.75422870333781e+04	(-6.99380321695586e+01dB,9.75162869301385e+01°)
2.76057785621999e+04	(-6.99980318212341e+01dB,9.74975184030942e+01°)
2.76694164541115e+04	(-7.00580314717614e+01dB,9.74787898872813e+01°)
2.77332010465148e+04	(-7.01180311211320e+01dB,9.74601012815922e+01°)
2.77971326775893e+04	(-7.01780307693375e+01dB,9.74414524851435e+01°)
2.78612116862941e+04	(-7.02380304163697e+01dB,9.74228433972752e+01°)
2.79254384123698e+04	(-7.02980300622200e+01dB,9.74042739175508e+01°)
2.79898131963400e+04	(-7.03580297068799e+01dB,9.73857439457558e+01°)
2.80543363795135e+04	(-7.04180293503412e+01dB,9.73672533818978e+01°)
2.81190083039858e+04	(-7.04780289925952e+01dB,9.73488021262053e+01°)
2.81838293126409e+04	(-7.05380286336336e+01dB,9.73303900791275e+01°)
2.82487997491534e+04	(-7.05980282734479e+01dB,9.73120171413335e+01°)
2.83139199579901e+04	(-7.06580279120295e+01dB,9.72936832137119e+01°)
2.83791902844119e+04	(-7.07180275493699e+01dB,9.72753881973698e+01°)
2.84446110744755e+04	(-7.07780271854607e+01dB,9.72571319936325e+01°)
2.85101826750354e+04	(-7.08380268202932e+01dB,9.72389145040428e+01°)
2.85759054337458e+04	(-7.08980264538590e+01dB,9.72207356303604e+01°)
2.86417796990621e+04	(-7.09580260861494e+01dB,9.72025952745613e+01°)
2.87078058202432e+04	(-7.10180257171559e+01dB,9.71844933388372e+01°)
2.87739841473530e+04	(-7.10780253468699e+01dB,9.71664297255950e+01°)
2.88403150312623e+04	(-7.11380249752826e+01dB,9.71484043374559e+01°)
2.89067988236510e+04	(-7.11980246023856e+01dB,9.71304170772551e+01°)
2.89734358770095e+04	(-7.12580242281702e+01dB,9.71124678480412e+01°)
2.90402265446407e+04	(-7.13180238526276e+01dB,9.70945565530754e+01°)
2.91071711806623e+04	(-7.13780234757492e+01dB,9.70766830958309e+01°)
2.91742701400079e+04	(-7.14380230975262e+01dB,9.70588473799928e+01°)
2.92415237784295e+04	(-7.14980227179500e+01dB,9.70410493094569e+01°)
2.93089324524994e+04	(-7.15580223370118e+01dB,9.70232887883292e+01°)
2.93764965196115e+04	(-7.16180219547029e+01dB,9.70055657209259e+01°)
2.94442163379838e+04	(-7.16780215710144e+01dB,9.69878800117721e+01°)
2.95120922666600e+04	(-7.17380211859376e+01dB,9.69702315656016e+01°)
2.95801246655116e+04	(-7.17980207994636e+01dB,9.69526202873561e+01°)
2.96483138952396e+04	(-7.18580204115835e+01dB,9.69350460821849e+01°)
2.97166603173764e+04	(-7.19180200222886e+01dB,9.69175088554442e+01°)
2.97851642942880e+04	(-7.19780196315699e+01dB,9.69000085126965e+01°)
2.98538261891757e+04	(-7.20380192394185e+01dB,9.68825449597098e+01°)
2.99226463660780e+04	(-7.20980188458255e+01dB,9.68651181024576e+01°)
2.99916251898726e+04	(-7.21580184507820e+01dB,9.68477278471178e+01°)
3.00607630262784e+04	(-7.22180180542789e+01dB,9.68303741000723e+01°)
3.01300602418573e+04	(-7.22780176563072e+01dB,9.68130567679064e+01°)
3.01995172040162e+04	(-7.23380172568581e+01dB,9.67957757574086e+01°)
3.02691342810091e+04	(-7.23980168559223e+01dB,9.67785309755695e+01°)
3.03389118419387e+04	(-7.24580164534908e+01dB,9.67613223295813e+01°)
3.04088502567588e+04	(-7.25180160495546e+01dB,9.67441497268377e+01°)
3.04789498962758e+04	(-7.25780156441045e+01dB,9.67270130749329e+01°)
3.05492111321511e+04	(-7.26380152371314e+01dB,9.67099122816612e+01°)
3.06196343369028e+04	(-7.26980148286262e+01dB,9.66928472550166e+01°)
3.06902198839076e+04	(-7.27580144185796e+01dB,9.66758179031917e+01°)
3.07609681474030e+04	(-7.28180140069824e+01dB,9.66588241345779e+01°)
3.08318795024895e+04	(-7.28780135938253e+01dB,9.66418658577642e+01°)
3.09029543251319e+04	(-7.29380131790992e+01dB,9.66249429815372e+01°)
3.09741929921617e+04	(-7.29980127627947e+01dB,9.66080554148800e+01°)
3.10455958812795e+04	(-7.30580123449025e+01dB,9.65912030669721e+01°)
3.11171633710561e+04	(-7.31180119254133e+01dB,9.65743858471887e+01°)
3.11888958409353e+04	(-7.31780115043177e+01dB,9.65576036650999e+01°)
3.12607936712354e+04	(-7.32380110816062e+01dB,9.65408564304707e+01°)
3.13328572431517e+04	(-7.32980106572695e+01dB,9.65241440532601e+01°)
3.14050869387580e+04	(-7.33580102312981e+01dB,9.65074664436204e+01°)
3.14774831410090e+04	(-7.34180098036825e+01dB,9.64908235118970e+01°)
3.15500462337421e+04	(-7.34780093744132e+01dB,9.64742151686280e+01°)
3.16227766016796e+04	(-7.35380089434807e+01dB,9.64576413245430e+01°)
3.16956746304307e+04	(-7.35980085108754e+01dB,9.64411018905632e+01°)
3.17687407064935e+04	(-7.36580080765876e+01dB,9.64245967778006e+01°)
3.18419752172570e+04	(-7.37180076406079e+01dB,9.64081258975575e+01°)
3.19153785510034e+04	(-7.37780072029263e+01dB,9.63916891613261e+01°)
3.19889510969098e+04	(-7.38380067635335e+01dB,9.63752864807877e+01°)
3.20626932450504e+04	(-7.38980063224195e+01dB,9.63589177678123e+01°)
3.21366053863989e+04	(-7.39580058795746e+01dB,9.63425829344583e+01°)
3.22106879128301e+04	(-7.40180054349891e+01dB,9.63262818929717e+01°)
3.22849412171221e+04	(-7.40780049886531e+01dB,9.63100145557856e+01°)
3.23593656929585e+04	(-7.41380045405569e+01dB,9.62937808355197e+01°)
3.24339617349306e+04	(-7.41980040906904e+01dB,9.62775806449800e+01°)
3.25087297385391e+04	(-7.42580036390438e+01dB,9.62614138971580e+01°)
3.25836701001966e+04	(-7.43180031856072e+01dB,9.62452805052303e+01°)
3.26587832172293e+04	(-7.43780027303706e+01dB,9.62291803825580e+01°)
3.27340694878795e+04	(-7.44380022733239e+01dB,9.62131134426863e+01°)
3.28095293113076e+04	(-7.44980018144572e+01dB,9.61970795993440e+01°)
3.28851630875939e+04	(-7.45580013537603e+01dB,9.61810787664430e+01°)
3.29609712177414e+04	(-7.46180008912232e+01dB,9.61651108580774e+01°)
3.30369541036771e+04	(-7.46780004268357e+01dB,9.61491757885238e+01°)
3.31131121482547e+04	(-7.47379999605875e+01dB,9.61332734722398e+01°)
3.31894457552566e+04	(-7.47979994924686e+01dB,9.61174038238645e+01°)
3.32659553293960e+04	(-7.48579990224687e+01dB,9.61015667582170e+01°)
3.33426412763191e+04	(-7.49179985505774e+01dB,9.60857621902969e+01°)
3.34195040026070e+04	(-7.49779980767844e+01dB,9.60699900352828e+01°)
3.34965439157783e+04	(-7.50379976010795e+01dB,9.60542502085327e+01°)
3.35737614242910e+04	(-7.50979971234521e+01dB,9.60385426255829e+01°)
3.36511569375446e+04	(-7.51579966438919e+01dB,9.60228672021477e+01°)
3.37287308658824e+04	(-7.52179961623885e+01dB,9.60072238541190e+01°)
3.38064836205937e+04	(-7.52779956789312e+01dB,9.59916124975656e+01°)
3.38844156139157e+04	(-7.53379951935096e+01dB,9.59760330487328e+01°)
3.39625272590363e+04	(-7.53979947061131e+01dB,9.59604854240420e+01°)
3.40408189700955e+04	(-7.54579942167310e+01dB,9.59449695400902e+01°)
3.41192911621883e+04	(-7.55179937253528e+01dB,9.59294853136493e+01°)
3.41979442513663e+04	(-7.55779932319677e+01dB,9.59140326616657e+01°)
3.42767786546405e+04	(-7.56379927365649e+01dB,9.58986115012600e+01°)
3.43557947899829e+04	(-7.56979922391338e+01dB,9.58832217497263e+01°)
3.44349930763292e+04	(-7.57579917396635e+01dB,9.58678633245320e+01°)
3.45143739335810e+04	(-7.58179912381431e+01dB,9.58525361433167e+01°)
3.45939377826076e+04	(-7.58779907345619e+01dB,9.58372401238924e+01°)
3.46736850452485e+04	(-7.59379902289087e+01dB,9.58219751842428e+01°)
3.47536161443159e+04	(-7.59979897211728e+01dB,9.58067412425226e+01°)
3.48337315035965e+04	(-7.60579892113429e+01dB,9.57915382170573e+01°)
3.49140315478539e+04	(-7.61179886994082e+01dB,9.57763660263424e+01°)
3.49945167028310e+04	(-7.61779881853576e+01dB,9.57612245890435e+01°)
3.50751873952521e+04	(-7.62379876691798e+01dB,9.57461138239950e+01°)
3.51560440528251e+04	(-7.62979871508637e+01dB,9.57310336502006e+01°)
3.52370871042440e+04	(-7.63579866303981e+01dB,9.57159839868318e+01°)
3.53183169791910e+04	(-7.64179861077717e+01dB,9.57009647532283e+01°)
3.53997341083387e+04	(-7.64779855829732e+01dB,9.56859758688970e+01°)
3.54813389233528e+04	(-7.65379850559913e+01dB,9.56710172535117e+01°)
3.55631318568938e+04	(-7.65979845268146e+01dB,9.56560888269127e+01°)
3.56451133426196e+04	(-7.66579839954316e+01dB,9.56411905091063e+01°)
3.57272838151881e+04	(-7.67179834618310e+01dB,9.56263222202641e+01°)
3.58096437102588e+04	(-7.67779829260010e+01dB,9.56114838807230e+01°)
3.58921934644957e+04	(-7.68379823879303e+01dB,9.55966754109842e+01°)
3.59749335155694e+04	(-7.68979818476071e+01dB,9.55818967317133e+01°)
3.60578643021594e+04	(-7.69579813050199e+01dB,9.55671477637392e+01°)
3.61409862639565e+04	(-7.70179807601568e+01dB,9.55524284280543e+01°)
3.62242998416650e+04	(-7.70779802130063e+01dB,9.55377386458136e+01°)
3.63078054770052e+04	(-7.71379796635564e+01dB,9.55230783383344e+01°)
3.63915036127158e+04	(-7.71979791117954e+01dB,9.55084474270957e+01°)
3.64753946925559e+04	(-7.72579785577113e+01dB,9.54938458337380e+01°)
3.65594791613076e+04	(-7.73179780012922e+01dB,9.54792734800627e+01°)
3.66437574647784e+04	(-7.73779774425262e+01dB,9.54647302880315e+01°)
3.67282300498035e+04	(-7.74379768814013e+01dB,9.54502161797664e+01°)
3.68128973642482e+04	(-7.74979763179052e+01dB,9.54357310775486e+01°)
3.68977598570100e+04	(-7.75579757520260e+01dB,9.54212749038186e+01°)
3.69828179780216e+04	(-7.76179751837515e+01dB,9.54068475811755e+01°)
3.70680721782526e+04	(-7.76779746130694e+01dB,9.53924490323767e+01°)
3.71535229097122e+04	(-7.77379740399674e+01dB,9.53780791803372e+01°)
3.72391706254518e+04	(-7.77979734644334e+01dB,9.53637379481295e+01°)
3.73250157795670e+04	(-7.78579728864548e+01dB,9.53494252589827e+01°)
3.74110588272003e+04	(-7.79179723060193e+01dB,9.53351410362826e+01°)
3.74973002245433e+04	(-7.79779717231144e+01dB,9.53208852035709e+01°)
3.75837404288393e+04	(-7.80379711377276e+01dB,9.53066576845447e+01°)
3.76703798983858e+04	(-7.80979705498463e+01dB,9.52924584030564e+01°)
3.77572190925365e+04	(-7.81579699594580e+01dB,9.52782872831129e+01°)
3.78442584717042e+04	(-7.82179693665499e+01dB,9.52641442488755e+01°)
3.79314984973630e+04	(-7.82779687711094e+01dB,9.52500292246592e+01°)
3.80189396320509e+04	(-7.83379681731236e+01dB,9.52359421349324e+01°)
3.81065823393721e+04	(-7.83979675725797e+01dB,9.52218829043162e+01°)
3.81944270839995e+04	(-7.84579669694649e+01dB,9.52078514575845e+01°)
3.82824743316771e+04	(-7.85179663637663e+01dB,9.51938477196631e+01°)
3.83707245492227e+04	(-7.85779657554708e+01dB,9.51798716156294e+01°)
3.84591782045301e+04	(-7.86379651445655e+01dB,9.51659230707120e+01°)
3.85478357665719e+04	(-7.86979645310371e+01dB,9.51520020102905e+01°)
3.86366977054016e+04	(-7.87579639148727e+01dB,9.51381083598944e+01°)
3.87257644921564e+04	(-7.88179632960590e+01dB,9.51242420452034e+01°)
3.88150365990595e+04	(-7.88779626745828e+01dB,9.51104029920467e+01°)
3.89045144994227e+04	(-7.89379620504307e+01dB,9.50965911264025e+01°)
3.89941986676490e+04	(-7.89979614235894e+01dB,9.50828063743975e+01°)
3.90840895792349e+04	(-7.90579607940454e+01dB,9.50690486623067e+01°)
3.91741877107730e+04	(-7.91179601617854e+01dB,9.50553179165531e+01°)
3.92644935399546e+04	(-7.91779595267958e+01dB,9.50416140637067e+01°)
3.93550075455724e+04	(-7.92379588890630e+01dB,9.50279370304847e+01°)
3.94457302075224e+04	(-7.92979582485733e+01dB,9.50142867437507e+01°)
3.95366620068074e+04	(-7.93579576053131e+01dB,9.50006631305146e+01°)
3.96278034255385e+04	(-7.94179569592687e+01dB,9.49870661179316e+01°)
3.97191549469386e+04	(-7.94779563104261e+01dB,9.49734956333027e+01°)
3.98107170553443e+04	(-7.95379556587716e+01dB,9.49599516040733e+01°)
3.99024902362087e+04	(-7.95979550042911e+01dB,9.49464339578335e+01°)
3.99944749761043e+04	(-7.96579543469709e+01dB,9.49329426223173e+01°)
4.00866717627248e+04	(-7.97179536867967e+01dB,9.49194775254025e+01°)
4.01790810848885e+04	(-7.97779530237544e+01dB,9.49060385951100e+01°)
4.02717034325404e+04	(-7.98379523578300e+01dB,9.48926257596033e+01°)
4.03645392967549e+04	(-7.98979516890093e+01dB,9.48792389471887e+01°)
4.04575891697387e+04	(-7.99579510172778e+01dB,9.48658780863142e+01°)
4.05508535448328e+04	(-8.00179503426213e+01dB,9.48525431055694e+01°)
4.06443329165157e+04	(-8.00779496650254e+01dB,9.48392339336851e+01°)
4.07380277804057e+04	(-8.01379489844756e+01dB,9.48259504995329e+01°)
4.08319386332636e+04	(-8.01979483009574e+01dB,9.48126927321247e+01°)
4.09260659729954e+04	(-8.02579476144562e+01dB,9.47994605606124e+01°)
4.10204102986550e+04	(-8.03179469249573e+01dB,9.47862539142874e+01°)
4.11149721104465e+04	(-8.03779462324461e+01dB,9.47730727225804e+01°)
4.12097519097273e+04	(-8.04379455369077e+01dB,9.47599169150605e+01°)
4.13047501990104e+04	(-8.04979448383274e+01dB,9.47467864214356e+01°)
4.13999674819673e+04	(-8.05579441366902e+01dB,9.47336811715511e+01°)
4.14954042634306e+04	(-8.06179434319812e+01dB,9.47206010953904e+01°)
4.15910610493964e+04	(-8.06779427241854e+01dB,9.47075461230736e+01°)
4.16869383470278e+04	(-8.07379420132875e+01dB,9.46945161848579e+01°)
4.17830366646564e+04	(-8.07979412992726e+01dB,9.46815112111368e+01°)
4.18793565117860e+04	(-8.08579405821253e+01dB,9.46685311324396e+01°)
4.19758983990949e+04	(-8.09179398618305e+01dB,9.46555758794312e+01°)
4.20726628384386e+04	(-8.09779391383726e+01dB,9.46426453829120e+01°)
4.21696503428524e+04	(-8.10379384117364e+01dB,9.46297395738168e+01°)
4.22668614265544e+04	(-8.10979376819063e+01dB,9.46168583832149e+01°)
4.23642966049482e+04	(-8.11579369488668e+01dB,9.46040017423098e+01°)
4.24619563946254e+04	(-8.12179362126022e+01dB,9.45911695824384e+01°)
4.25598413133684e+04	(-8.12779354730969e+01dB,9.45783618350708e+01°)
4.26579518801533e+04	(-8.13379347303351e+01dB,9.45655784318102e+01°)
4.27562886151527e+04	(-8.13979339843011e+01dB,9.45528193043921e+01°)
4.28548520397380e+04	(-8.14579332349788e+01dB,9.45400843846839e+01°)
4.29536426764828e+04	(-8.15179324823524e+01dB,9.45273736046851e+01°)
4.30526610491651e+04	(-8.15779317264058e+01dB,9.45146868965260e+01°)
4.31519076827705e+04	(-8.16379309671230e+01dB,9.45020241924682e+01°)
4.32513831034949e+04	(-8.16979302044876e+01dB,9.44893854249038e+01°)
4.33510878387469e+04	(-8.17579294384837e+01dB,9.44767705263548e+01°)
4.34510224171511e+04	(-8.18179286690947e+01dB,9.44641794294733e+01°)
4.35511873685508e+04	(-8.18779278963043e+01dB,9.44516120670405e+01°)
4.36515832240105e+04	(-8.19379271200962e+01dB,9.44390683719668e+01°)
4.37522105158191e+04	(-8.19979263404537e+01dB,9.44265482772912e+01°)
4.38530697774925e+04	(-8.20579255573602e+01dB,9.44140517161809e+01°)
4.39541615437763e+04	(-8.21179247707992e+01dB,9.44015786219311e+01°)
4.40554863506492e+04	(-8.21779239807538e+01dB,9.43891289279644e+01°)
4.41570447353251e+04	(-8.22379231872073e+01dB,9.43767025678306e+01°)
4.42588372362565e+04	(-8.22979223901427e+01dB,9.43642994752063e+01°)
4.43608643931371e+04	(-8.23579215895432e+01dB,9.43519195838942e+01°)
4.44631267469047e+04	(-8.24179207853916e+01dB,9.43395628278235e+01°)
4.45656248397441e+04	(-8.24779199776708e+01dB,9.43272291410485e+01°)
4.46683592150901e+04	(-8.25379191663637e+01dB,9.43149184577493e+01°)
4.47713304176300e+04	(-8.25979183514531e+01dB,9.43026307122306e+01°)
4.48745389933069e+04	(-8.26579175329216e+01dB,9.42903658389216e+01°)
4.49779854893225e+04	(-8.27179167107517e+01dB,9.42781237723758e+01°)
4.50816704541397e+04	(-8.27779158849260e+01dB,9.42659044472704e+01°)
4.51855944374859e+04	(-8.28379150554269e+01dB,9.42537077984062e+01°)
4.52897579903557e+04	(-8.28979142222369e+01dB,9.42415337607069e+01°)
4.53941616650140e+04	(-8.29579133853380e+01dB,9.42293822692189e+01°)
4.54988060149985e+04	(-8.30179125447127e+01dB,9.42172532591110e+01°)
4.56036915951232e+04	(-8.30779117003429e+01dB,9.42051466656741e+01°)
4.57088189614811e+04	(-8.31379108522108e+01dB,9.41930624243203e+01°)
4.58141886714469e+04	(-8.31979100002983e+01dB,9.41810004705835e+01°)
4.59198012836804e+04	(-8.32579091445873e+01dB,9.41689607401180e+01°)
4.60256573581291e+04	(-8.33179082850596e+01dB,9.41569431686990e+01°)
